"source_order_no","source_line_id","source_product_code","source_description","group_code","process_code","production_units","raw_release_value","exception_reason"
"130133549","25","HNX-0102-802-L","BABY GIRLS BEANIE - MARLEE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","26","HNX-0111-226-L","BABY GIRLS PERU - POLAR BEAR","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","27","HNX-0111-226-S","BABY GIRLS PERU - POLAR BEAR","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","28","HNY-0066-327-L","BABY BOYS BEANIE - CHASE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","29","HNY-0066-327-S","BABY BOYS BEANIE - CHASE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","3","HCX-0087-400-S","BABY GIRLS TRAPPER - PEA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","30","HNY-0068-300-L","BABY BOYS PERU - CHARLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","31","HNY-0069-300-L","BABY BOYS PERU - BLAKE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","32","HNY-0069-300-S","BABY BOYS PERU - BLAKE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","33","HNY-0080-300-S","BABY BOYS BEANIE - MARCO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","34","HNY-0093-314-L","BABY BOYS BEANIE - CORINDI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","35","HNY-0093-314-S","BABY BOYS BEANIE - CORINDI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","36","HNX-0102-802-S","BABY GIRLS BEANIE - MARLEE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","37","HCX-0087-400-L","BABY GIRLS TRAPPER - PEA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","38","HNX-0091-400-L","BABY GIRLS BEANIE - STEPHANIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","39","HNX-0093-910-S","BABY GIRLS BEANIE - ALIZA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","4","HCY-0058-723-L","BABY BOYS TRAPPER - TOGARI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","5","HCY-0058-723-S","BABY BOYS TRAPPER - TOGARI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","6","HCY-0080-311-L","BABY BOYS TRAPPER - PALMERS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","7","HCY-0080-311-S","BABY BOYS TRAPPER - PALMERS","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","8","HNB-0189-141-OS","BOYS BEANIE - FLETCH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130133549","9","HNB-0201-600-OS","BOYS BEANIE - BYRON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","355","HCL-1667-200-OS","WOMENS CASUAL CAP - REGATTA PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","356","HCM-0900-100-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","357","HCM-0900-108-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","358","HCM-0900-200-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","359","HCM-0900-324-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","360","HCM-0900-327-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","361","HCM-0900-377-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","362","HCM-0900-420-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","363","HCM-0900-600-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","364","HCM-0900-635-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","365","HCM-0900-719-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","366","HCM-0900-900-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136497","367","HCM-1533-609-OS","MENS TRUCKER CAP - HEX WAVE PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","1","HBB-1635-612-L","BOYS WIDE BRIM - NORFOLK","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","10","HBM-0062-147-L/X","MENS MID BRIM - WAYFINDER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","11","HBM-0062-147-M/L","MENS MID BRIM - WAYFINDER","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","12","HBM-1182-108-L/X","MENS BUCKET - PACKARD","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","13","HBM-1182-108-M/L","MENS BUCKET - PACKARD","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","14","HBM-1182-327-L/X","MENS BUCKET - PACKARD","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","15","HBM-1182-327-M/L","MENS BUCKET - PACKARD","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","16","HBX-1773-300-L","BABY GIRLS BUCKET - MIA MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","17","HBX-1773-300-S","BABY GIRLS BUCKET - MIA MINI","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","18","HCL-0408-403-OS","WOMENS CAP - FINGAL","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","19","HCL-1399-100-M","WOMENS SPORTS CAP - RUNAWAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","2","HBB-1640-300-S","BOYS WIDE BRIM - LARAPINTA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","20","HCL-1399-100-S","WOMENS SPORTS CAP - RUNAWAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","21","HCL-1399-200-M","WOMENS SPORTS CAP - RUNAWAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","22","HCL-1399-200-S","WOMENS SPORTS CAP - RUNAWAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","23","HCL-1399-344-S","WOMENS SPORTS CAP - RUNAWAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","24","HCL-1562-705-OS","WOMENS DAD CAP - VACAY EVERYDAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","25","HCL-1563-754-OS","WOMENS DAD CAP - SLOGAN BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","26","HCM-0002-103-OS","MENS CASUAL CAP - BOSTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","27","HCM-0002-141-OS","MENS CASUAL CAP - BOSTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","28","HCM-0002-309-OS","MENS CASUAL CAP - BOSTON","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","29","HCM-1006-100-OS","MENS CASUAL CAP - TARGA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","3","HBG-1600-345-L","GIRLS BUCKET - SKYE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","30","HCM-1006-505-OS","MENS CASUAL CAP - TARGA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","31","HHL-1411-100-S","WOMENS HIKER - ARCADIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","32","HHL-1411-344-M","WOMENS HIKER - ARCADIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","33","HML-1568-100-M","WOMENS FLOPPY - CORAL BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","34","HML-1568-100-S","WOMENS FLOPPY - CORAL BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","35","HML-1568-900-M","WOMENS FLOPPY - CORAL BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","36","HML-1568-900-S","WOMENS FLOPPY - CORAL BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","37","HML-1826-609-M","WOMENS FLOPPY - ESPERANCE SHORES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","38","HML-1826-609-S","WOMENS FLOPPY - ESPERANCE SHORES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","39","HML-1826-707-M","WOMENS FLOPPY - ESPERANCE SHORES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","4","HBG-1606-322-S","GIRLS WIDE BRIM - LUCKY BAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","40","HML-1826-707-S","WOMENS FLOPPY - ESPERANCE SHORES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","41","HML-1865-155-OS","WOMENS HIKER - DAWNY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","42","HML-1865-300-OS","WOMENS HIKER - DAWNY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","43","HML-1865-620-OS","WOMENS HIKER - DAWNY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","44","HML-1866-387-M","WOMENS FLOPPY - ESPERANCE DUNES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","45","HML-1866-387-S","WOMENS FLOPPY - ESPERANCE DUNES","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","46","HUL-0193-200-OS","WOMENS UPTURN - SUNRISE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","47","HUL-0193-309-OS","WOMENS UPTURN - SUNRISE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","48","HWG-1605-418-S","GIRLS WIDE BRIM - DARLING","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","49","HWL-0298-514-OS","WOMENS WIDE BRIM - LESLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","5","HBL-0061-309-OS","WOMENS SHORT BRIM - SOPHIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","50","HWL-0298-802-OS","WOMENS WIDE BRIM - LESLIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","6","HBL-0061-707-OS","WOMENS SHORT BRIM - SOPHIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","7","HBL-0061-720-OS","WOMENS SHORT BRIM - SOPHIA","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","8","HBL-0119-318-OS","WOMENS SHORT BRIM - CASSIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136672","9","HBL-0119-345-OS","WOMENS SHORT BRIM - CASSIE","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","275","HCL-1474-910-OS","WOMENS CASUAL CAP - SUNRAYS PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","276","HCM-0900-100-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","277","HCM-0900-200-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","278","HCM-0900-324-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","279","HCM-0900-420-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","280","HCM-0900-600-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","281","HCM-0900-635-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","282","HCM-0900-719-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","283","HCM-0900-900-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","284","HCM-1470-100-OS","MENS STRUCTURED CAP - TRI WAVE PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","285","HCM-1471-327-OS","MENS CASUAL CAP - WOODY PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","286","HCM-1533-609-OS","MENS TRUCKER CAP - HEX WAVE PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","287","HCM-1536-324-OS","MENS CASUAL CAP - LINE OUT PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","288","HCU-1520-603-OS","UNIVERSAL CASUAL CAP - CITY ICON PERTH","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130136784","289","HCU-1525-214-OS","UNIVERSAL CASUAL CAP - GDAY","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137346","258","HCM-0900-100-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137346","259","HCM-0900-324-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137346","260","HCM-0900-327-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137346","261","HCM-0900-635-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137346","262","HCM-0900-719-OS","UNIVERSAL CASUAL CAP - SINGLE ROO","HATS","HATS","0","Y","UNSUPPORTED_ROUTING"
"130137230","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","1000","Y","MISSING_MO_ROUTING"
"130137230","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","10","Y","MISSING_MO_ROUTING"
"130137231","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","87","Y","MISSING_MO_ROUTING"
"130137231","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137232","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137232","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137233","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","250","Y","MISSING_MO_ROUTING"
"130137233","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","5","Y","MISSING_MO_ROUTING"
"130137234","1","AHU-2000-500-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","65","Y","MISSING_MO_ROUTING"
"130137234","3","AHU-2001-500-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137235","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","205","Y","MISSING_MO_ROUTING"
"130137235","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","4","Y","MISSING_MO_ROUTING"
"130137236","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","70","Y","MISSING_MO_ROUTING"
"130137236","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137237","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","135","Y","MISSING_MO_ROUTING"
"130137237","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137238","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","200","Y","MISSING_MO_ROUTING"
"130137238","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","4","Y","MISSING_MO_ROUTING"
"130137239","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137239","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137240","1","AHU-2000-500-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137240","3","AHU-2001-500-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137241","1","FBU-2600-200-OS","EXPRESSIONS - BAGS WHITE","PROD","PRODUCTION","40","Y","MISSING_MO_ROUTING"
"130137242","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","46","Y","MISSING_MO_ROUTING"
"130137243","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137243","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137244","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","200","Y","MISSING_MO_ROUTING"
"130137244","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","4","Y","MISSING_MO_ROUTING"
"130137245","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","60","Y","MISSING_MO_ROUTING"
"130137245","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137246","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137246","11","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137246","13","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","74","Y","MISSING_MO_ROUTING"
"130137246","15","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137246","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137246","5","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137246","7","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137246","9","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","104","Y","MISSING_MO_ROUTING"
"130137247","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","70","Y","MISSING_MO_ROUTING"
"130137247","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","1","Y","MISSING_MO_ROUTING"
"130137247","5","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","110","Y","MISSING_MO_ROUTING"
"130137247","7","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130137350","1","AHU-2000-200-OS","EXPRESSIONS - TEA TOWELS","PROD","PRODUCTION","100","Y","MISSING_MO_ROUTING"
"130137350","3","AHU-2001-200-OS","EXPRESSIONS - TEA TOWELS EXTRAS","PROD","PRODUCTION","2","Y","MISSING_MO_ROUTING"
"130134539","34","ASL-2703-999-OS","WOMENS STICKER - KOMBI SCENE","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130134539","36","ASL-2704-999-OS","WOMENS STICKER - WHALE SONG","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130134566","34","ASL-2703-999-OS","WOMENS STICKER - KOMBI SCENE","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134566","36","ASL-2704-999-OS","WOMENS STICKER - WHALE SONG","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","11","ASL-2704-999-OS","WOMENS STICKER - WHALE SONG","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","13","ASL-2706-999-OS","WOMENS STICKER - ON THE HORIZON","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","15","ASM-2712-999-OS","MENS STICKER - SCENIC PALMS","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","17","ASM-2713-999-OS","MENS STICKER - WHALES","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","19","ATM-0009-999-OS","MENS STICKER - COMBI PARADISE","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","21","ATM-0036-999-OS","MENS STICKER - LINEOUT","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","23","ATM-0042-999-OS","MENS STICKER - LUCKY MARLIN","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130134697","25","ATM-0059-999-OS","MENS STICKER - BOARD STACK","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130135779","36","ASB-2420-999-OS","BOYS STICKER - WAVE JUMPER","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","38","ASB-2428-999-OS","BOYS STICKER - KANGABOOM","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","40","ASB-2429-999-OS","BOYS STICKER - AUSSIE MAP","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","42","ASB-2430-999-OS","BOYS STICKER - G'DAY MATE","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","44","ASB-2789-999-OS","BOYS STICKER - NO FEAR DOWN HERE","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","46","ASB-2790-999-OS","BOYS STICKER - THUMBS UP GDAY","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","48","ASB-2792-999-OS","BOYS STICKER - AUSTRALIA SURFARI","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","50","ASB-2794-999-OS","BOYS STICKER - KOALA DOWN UNDER","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","53","ASG-0825-999-OS","GIRLS STICKER - I HEART AUS KOALA","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","55","ASG-0826-999-OS","GIRLS STICKER - MUMMA KOALA","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","57","ASG-0827-999-OS","GIRLS STICKER - OZ FLORAL MAP","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","59","ASG-0829-999-OS","GIRLS STICKER - COCKATOO WINDOW","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","61","ASG-2426-999-OS","GIRLS STICKER - AUSSIE ROO","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","63","ASG-2427-999-OS","GIRLS STICKER - AUSSIE RAINBOW","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","65","ASG-2797-999-OS","GIRLS STICKER - BIRDSONG MAP OZ","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","67","ASG-2798-999-OS","GIRLS STICKER - KOALA CRUISIN","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","69","ASG-2801-999-OS","GIRLS STICKER - TOGETHER WE ROAM","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","71","ASG-2802-999-OS","GIRLS STICKER - LITTLE AUSSIE ADVENTURE","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","73","ATB-0012-999-OS","BOYS STICKER - ANIMALS DOWNUNDER","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130135779","75","ATB-0014-999-OS","BOYS STICKER - AUSSIE SURFARI","STICKERS","STICKERS","0","Y","UNSUPPORTED_ROUTING"
"130136334","39","ASM-2368-999-OS","MENS STICKER - WHALE TAIL","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","41","ASM-2713-999-OS","MENS STICKER - WHALES","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","43","ATL-0001-999-OS","WOMENS STICKER - PALM ISLAND","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","45","ATL-0052-999-OS","WOMENS STICKER - SURF TRIP","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","47","ATM-0012-999-OS","MENS STICKER - SHAKA","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","49","ATM-0031-999-OS","MENS STICKER - FISHING SPLICE","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136334","51","ATM-0042-999-OS","MENS STICKER - LUCKY MARLIN","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","11","ASM-2373-999-OS","MENS STICKER - SHAKA SURF DUO","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","13","ASM-2709-999-OS","MENS STICKER - CUTBACK","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","15","ASM-2713-999-OS","MENS STICKER - WHALES","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","5","ASL-2702-999-OS","WOMENS STICKER - HIBISCUS","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","7","ASL-2703-999-OS","WOMENS STICKER - KOMBI SCENE","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136449","9","ASL-2704-999-OS","WOMENS STICKER - WHALE SONG","STICKERS","STICKERS","10","Y","UNSUPPORTED_ROUTING"
"130136450","49","ASL-0005-999-OS","WOMENS STICKER - FLORAL FIN","STICKERS","STICKERS","20","Y","UNSUPPORTED_ROUTING"
"130136450","51","ASM-0011-999-OS","MENS STICKER - STAY SALTY FIN","STICKERS","STICKERS","40","Y","UNSUPPORTED_ROUTING"
